acc_x[mg],acc_y[mg],acc_z[mg]
-955.7524740864619,300.3431345056671,149.66782744362246
-962.7772990776668,300.5735903698001,169.18519576002
-966.9856678886266,308.2377774265422,157.32283705444777
-974.7467279856016,300.56033405903145,157.23208231149272
-963.4594892241489,300.40227804601983,149.55259951155594
-962.7772990776668,300.5735903698001,169.18519576002
-967.33950941453,296.5630465041579,149.5077319981849
-936.484936242244,319.5036021475224,145.96727730672555
-951.4360153569262,327.46248718981514,157.4910902295891
-936.6756231740709,311.7323448884176,142.06584307587198
-939.5481637460296,315.86933356446906,169.48193317799658
-932.6864933489012,311.7364237532695,146.05089403618973
-952.415962637598,284.73535814982694,137.99717538609008
-928.9686080363837,311.6721816318519,142.1820907241515
-935.9944527438015,311.9026374959849,161.69945904054904
-940.4475534458761,304.0579606695457,145.96013929323473
-944.0828417451424,296.41926651812804,153.78136264677542
-936.6756231740709,311.7323448884176,142.06584307587198
-967.4486190493187,300.3981991811679,145.56856826745118
-958.8697465495353,308.28060550748734,169.21782667883528
-955.0702839399796,300.5134271132344,169.3014434082995
-956.2704899226546,304.07427612895333,133.94992173678068
-947.8547720169478,308.0552482244192,153.68550932275548
-944.4652353250092,319.49442470160557,137.99921481851604
-966.6032743087599,304.47196545201473,169.11483534132452
-963.513534183437,311.97401763089334,145.58794287549776
-966.6583389842608,316.0437050368883,165.15017870526634
-944.191951379931,300.2533994789251,149.84219891604167
-944.1368867044303,288.6816598940515,153.8058358358869
-944.3010610147197,304.088552155935,145.90201546909495
-924.9519458734635,315.5450638087421,146.15388537370052
-943.1283873697951,296.6588998281779,181.2667934513825
-943.8646224755652,288.749980880321,161.6596901082429
-939.8744729341824,288.754059745173,165.64372135234765
-932.1674577964952,288.69491620482023,165.75894928441417
-927.3594958523045,288.9049777446937,193.302503913161
-931.8676612298799,311.94138671207804,169.61041742083182
-954.5522681037869,296.78228548994815,185.01934911514127
-939.1933025039133,308.23471827790326,181.28616805942906
-947.0910045734273,300.5226045591512,177.26950589650903
-932.4132094038231,311.80474473953905,153.90372859233275
-943.2374970045837,300.49303278897486,177.32762972064876
-963.2218953465252,301.458704042665,267.29107289441356
-958.3241983755921,308.41826719623936,184.92451550733435
-935.7762334742243,323.5437177833409,165.5876369606339
-913.282313532144,311.62221553741597,150.26640086064052
-914.672186730433,288.1014413688671,115.00359449965075
