acc_x[mg],acc_y[mg],acc_z[mg]
-145.92648865820644,551.2463481413123,792.8160992795706
-160.57573177384737,524.5236650640127,820.1587698143609
-191.8657237690751,458.99364206941215,819.9119984908201
-188.01221620023148,458.96407029923574,819.9691025987469
-182.305884272407,528.9135433608827,859.0650222043206
-223.14143973732115,614.5921390077143,885.6367872820994
-236.26620711456005,688.661265569792,936.2106325809527
-233.20297961077435,672.9851682276824,916.6861262510645
-218.48847465750285,567.4231261439942,807.3735679360435
-162.8058511316301,111.61303809149913,507.5494689827822
-154.2351363615506,124.35337245644538,641.0711099101121
-268.5942702145993,727.1422962989401,884.5762824206025
-323.98321547113443,999.5227728123265,1008.415717905707
-303.1504132399954,848.1560981578828,973.9166789882377
-244.00075458999763,723.4713179322196,928.1273421606768
-198.15941223557485,679.5358251798525,815.1489040600002
-138.05835835886876,651.6374093089894,776.8973094787722
-121.7979636267227,616.9731763650177,808.6543314995438
-151.77965972069975,563.3564978866382,843.7080960368729
-182.52308382577132,478.6537706556266,863.1561236507881
-160.19333819398062,462.82981446263506,843.9212167253854
-152.81365196065937,454.96372359572337,836.2091030066333
-152.5403680155813,455.0320445819929,844.0619375627763
-153.2225581620635,454.8617519744256,824.4293413143123
-156.25723361188582,455.09628670341056,847.9307408748147
-179.62403063227504,478.3845655754004,835.7277969541078
-156.2317407065614,516.893128642299,835.9480556561111
-152.54240744800722,532.2704491340061,828.1023591134589
-122.5046269623164,477.7676372665488,816.9629792028879
-107.55354784763402,469.808752224256,805.4391662800243
-69.45582844294434,484.8485466494675,790.2606904498479
-53.552130442097976,535.0573335440747,794.2549188560824
-45.68094099412134,500.28195153288846,806.2630969801105
-37.564101910438325,461.7060871959335,826.1383856872633
-15.860869919901294,434.13907909428815,791.2345194332419
-30.75688435908287,449.8355707606574,802.732839450781
-36.58323688517486,504.4332162359216,845.6323005307624
-52.324596064915134,516.055941631444,833.5833337582151
-75.17266344776249,516.3027129549847,841.0894648019457
-101.737800370157,516.613726399943,852.4643991577144
-116.7156980212407,540.0131543391475,860.0102991337512
-120.54269296854687,563.2208756303122,855.9497891736731
-129.06752050904234,543.7657100029062,836.2651873983472
-98.70292097709209,535.688537879908,824.9728500558296
-64.92145635869538,523.6089796209716,801.9721311558994
-52.81558942146401,523.6558865667685,817.8511520243917
-37.37423075158184,508.0970565891513,822.0605405515646
-33.38397923857791,488.7917892450531,830.0337016208389
-33.793497269709846,507.9981441164925,814.2648101033484
-41.17328547465241,515.8642349834042,821.9769238221005
-25.214828713169126,554.5002625769249,829.9347891481802
-39.947280671789045,574.1002279065737,845.3467799911286
-31.613445977984334,585.7831165586618,861.130967251814
-0.45867753004338896,593.351450291384,869.4212600633244
-3.8766959155267093,635.9715091290094,873.1503622541848
3.0393049614292345,639.5751862256735,849.6938302070535
17.581437086058955,592.8946174279698,834.3705546746341
32.66864831517389,565.6600368117554,830.7638184293312
39.88405826658442,592.5112041318902,811.1587545186176
17.144794603661804,608.2331887035839,818.6138997516993
6.648060244833863,604.7274043633657,849.8661622470466
-19.589666195897685,593.533979493507,873.0585877950168
-46.34589793660425,605.3830818883105,876.5419383785494
-54.51586423498341,578.2933009743389,868.661571484656
-39.510230302906706,539.4523104220095,865.0925647392332
-40.87297904993041,500.4920130727619,833.8076713250703
-53.44138926136857,453.9847960312645,814.1526413199208
-61.28382271213922,415.3915965186889,818.0897656182285
-49.3696624229477,446.2859386232812,822.089092605528
-67.00147348992776,485.4644552421061,860.9392606037741
-51.34291526668129,520.164378253532,861.0565279682664
-62.603029576868764,504.880871653419,872.7129039988172
-47.353173611783845,520.168457118384,865.0405592123714
-28.57683306735736,527.6205432028268,849.5979768830334
-13.925958405775674,496.41416793706316,834.2247352561782
-10.09928976765766,473.20644664589855,838.2852452162564
-40.30081628282849,523.8068045662893,845.510954301418
-46.12757669540567,597.7137962505036,884.4202658400168
-23.661800920803742,620.5421831104404,861.1319869680269
-1.4947102221451771,581.5054070452194,841.9725390423847
2.7138319405709397,554.5318737795272,857.8250472893395
-17.12521605237263,512.0555949279317,849.8223144498886
-17.20638546292567,481.14085849907974,853.8501934911515
-13.516134459779845,457.89846685667385,853.9837763150516
-28.412148898961423,473.5949585230431,865.4810766163778
-13.680002855205398,473.30535911855736,846.0799559482597
12.868410721296264,367.7219029943967,744.793583945588
-14.386972105662995,372.7185124379886,846.4083045688386
-39.62912921333993,606.0713903320707,959.0573743327233
-52.14431023846064,625.230838257713,927.4084422305274
-36.22857958630114,496.79860094935583,857.436535412195
-25.104903305410108,512.0474371982277,841.8532322454662
-8.328328226254634,550.8894474667701,873.3706209561881
-14.181091402262751,562.999597212096,924.2626177134904
-11.090127617484056,512.5736107641244,912.7051541555986
2.0884603814758353,465.5514370350732,858.1166861262512
9.332351006714832,438.3423493241832,850.4677948127037
47.375913283333254,445.64555684153106,835.3137921716387
38.796123038958264,457.0714770079487,807.674384218872
31.33547133832655,414.71144580463266,823.4045265202695
39.151596110802366,410.8181693034829,827.4589181830697
12.94030071431121,442.1122401635625,842.6598277699317
6.323382602621692,481.0643797831064,865.9766586958851
4.880310809501716,372.56963387089377,846.6979039733243
-13.574768142026075,146.93906685769352,694.1228656065017
-68.36065323020604,272.71902229609503,865.5606144809901
-94.1610029928671,723.1949748385026,1028.4857724095386
-60.337526066495705,916.8033936155568,1075.4335068550424
-59.31628027919831,726.8302631377688,1032.9215379359925
-42.16332794583268,516.611686967517,904.3771318442078
-20.787628802904155,500.54809746447563,857.655774397985
-30.386217515665393,586.0910708549811,896.4692326125639
-45.309458377733485,597.918759209312,907.9797892246588
-46.75337653531023,528.0427057149996,880.7217551355459
-36.827968776289566,469.6150061437902,845.745489030403
-29.747671223098617,438.50244476962064,834.1829268914463
-27.038999046565344,411.1526362213396,806.843315505295
-43.053030341655926,422.7070406305926,786.9415141766048
-51.19577021714858,399.4850433124462,779.0489106881555
-61.39221854557878,380.6070370615858,822.1298812540472
-69.53495842107142,357.3860594596524,814.2372777655979
-68.90803689333259,369.12911136830627,829.9052173780038
-76.83367918708224,396.166886755416,817.9215124430872
-64.64674481091913,427.1305695624908,829.7736739865296
-45.37900302345858,407.672344786446,834.052403216185
-11.05250008922517,415.0387747089986,822.7682236033713
-3.6459239393676746,430.35185307928805,811.0537237486808
0.016404480633039824,441.85935054274404,803.2202638005843
-12.116573957467638,437.9436402849088,787.3534795266479
-23.43185491477722,453.5422391948321,791.0560690959707
-38.27311059332189,457.6659715601149,806.518026033355
-30.430575170929934,496.2601907889035,802.5809017350473
-30.813274665660554,538.6446951813311,782.8086043654052
-50.680813529594715,550.2286713607604,762.8496989287881
-44.855582691337005,553.5590645123463,707.9808089408718
-32.00481306052526,537.3496555908491,637.5847001779406
-1.9408666568094102,544.6436856622802,614.462635048666
1.040100340075357,536.6715443092188,590.9867283934882
14.571846655075895,559.252140129402,532.2439365124686
65.682878454926,619.914037923246,438.61359383683526
122.66574212396691,677.1904778900033,403.9524200415025
128.65351572657332,703.7326711976058,349.00807105382574
143.5485104495419,745.9652378742996,325.5413418445647
123.13481158193677,796.030244782877,281.8954484966834
152.2711629353551,826.2638107814597,227.28556642686343
164.02033314128678,911.1837375658356,215.40077396460566
173.8340819749864,972.4462482091236,152.54750602907214
164.4639096939322,968.2266625198209,105.32546792227726
174.06045897426748,979.2304201740656,46.56289354672595
237.9599557443164,1001.4928645357998,-3.575074056889968
186.25728459769647,966.7195219570395,-43.47845594571031
170.40681578316756,982.1763803133589,-59.46648447736995
155.047850183294,970.7229278091908,-55.73330342165775
137.34251757735825,974.1297996767499,-122.72896452917155
157.29938358154928,1027.221324305446,-224.64858030010254
177.36433950431598,1095.7972396282116,-326.62020159789535
171.71103281956633,1110.8176594453764,-381.7001728418981
166.5482096332591,1118.2411934758559,-421.04796235207743
176.36399789938463,1063.6455874330175,-459.9633921879541
162.5142122947184,1009.0989277684022,-514.9311946485294
153.41630424252932,1004.9476630653689,-554.3003981991812
141.0389888494032,985.5220692081394,-574.0431237986469
126.96078681302996,982.1141776243672,-534.9961505712961
132.72218341635525,1040.4878322362888,-491.93557432966406
130.14943941101194,1087.180637628548,-464.65918534871753
108.90875069468169,1141.8986096169438,-421.9911998490821
84.69681287697635,1180.4234881432499,-461.7305603850449
88.93220416758017,1176.630143830972,-449.88043827402834
82.02576822870196,1110.2466183661088,-524.327879551121
90.53448425303239,985.8065700315603,-586.5744163399327
90.3729612048967,885.3563653235306,-570.5393788908548
80.69473265590187,862.7461977331709,-511.7384631856955
67.62441812443598,944.5529309193253,-461.1901107921666
53.4629052734624,1045.3926672207126,-446.0442658808054
65.18484905650757,1145.7531369020003,-461.9059515736771
99.64687227544576,1191.7729295936942,-477.2435031330781
104.70038188372176,1168.8803006123396,-437.8437080960369
90.65113978779706,1130.7225199227057,-390.8307118129025
96.94023953133845,1122.5749873810119,-429.9551834724397
91.31293561001974,1180.097178955097,-493.02667067755044
99.75516613726401,1226.565646780501,-481.2836187688967
84.31380746738184,1242.1163190284144,-485.4919875798566
94.93884252012666,1231.2053555495506,-398.95479088169765
74.90101104862518,1166.5043618361012,-296.99642589467356
60.007036041869554,1085.6612604712109,-265.5493976026472
32.01745754156619,986.1971213411309,-163.59307204804907
26.938455027965723,908.6813539791877,-183.03090249983433
11.962902724171865,816.2247046646918,-151.5461447079278
-5.9940550544783395,751.0495429122077,-100.57532388736216
-31.65831349135536,705.243890625239,-53.70977856862436
-39.255709136147416,682.1595549958448,-45.89640702992358
-79.48932612054067,679.1656681945415,16.304956330653184
-89.05844503474684,652.7203479271719,79.04472985168228
-106.41656427016363,634.0391469054164,137.71675342752116
-152.08353515216717,561.1641080287357,168.67533765353105
-197.64241611559504,523.0736286091582,195.5938062437224
-235.713520927126,531.2109639887219,206.76989593796048
-275.55689251681264,500.28501068152735,174.88133052571473
-314.06341615128514,465.83185899364213,182.2691744887398
-358.8524113739147,531.209944272509,98.96111312221811
-429.60746024381416,643.3909642946369,34.728882951874496
-512.5226249534755,728.4781245379412,-41.3679492997099
-486.8043623459592,801.3307296579363,-92.248525235427
-452.0432563617545,870.596992856888,-103.73573034624467
-417.6910565789541,939.761284434542,-127.00157546154907
-396.7787164832028,935.1664431788635,-189.467351236151
-358.8157015902475,892.2445483421966,-196.60332529457054
-360.5594163144398,799.1220243406261,-227.71180780388818
-364.03155001962955,795.385784136275,-215.9769136249382
-411.93781770533263,888.0106866259122,-283.7258390989788
-422.5724380904795,961.7086364864658,-272.3600821891268
-382.58528651476297,987.8123518224879,-346.41697215664885
-407.7783952725957,1002.9184278015429,-409.6393773612804
-423.2740028450083,1010.7406708712966,-413.8222532669159
-449.31347605961264,1021.7760397281438,-500.59092554542076
-474.2057685346168,982.8881422300175,-544.0033038805301
-553.6294249310417,1022.5102354014879,-510.004945623633
-587.1026293382553,1052.9793558452684,-593.0271805356571
-544.2500752040708,983.2521809180506,-564.6770303824446
-538.6681486542296,913.1456715596051,-611.4524327879551
-538.5845319247654,808.8949845258065,-587.5523241881785
-540.8819525526047,739.8010533668481,-528.484242835219
-570.4006974858897,732.6436652679561,-489.6554888774454
-591.8585857555843,756.4101910438326,-446.8865514727252
-581.3055426674757,690.416197172327,-462.2037087078667
-580.2144463195893,671.380134908455,-426.8022209419119
-557.9938103225874,698.0090040941607,-457.9555709646006
-561.6841632973544,721.2513957365666,-458.0901735047137
-555.7596120999526,744.9128907425065,-403.1356273549072
-591.9391433364095,706.1850886898177,-438.8685228900797
-581.4146523022644,674.9409839241739,-462.1537426134308
-585.8942656258764,643.9191772929594,-473.8896565085937
-623.1475580345991,632.9521294223819,-435.16491360454387
-589.2572896962777,655.6571306205484,-462.2057481402926
-572.5359832358655,725.3802266829142,-438.6431656070116
-601.5550672247914,725.0753315352339,-497.94578168895606
-613.8242926993419,701.8156047172073,-513.7503632739009
-649.349166127067,620.7716192583605,-521.8581268832885
-671.9787083254731,574.731432242407,-498.49336929532524
-664.1625835529973,590.1464822339943,-498.4291271739076
-669.3254067393045,597.5720556968996,-537.7769166840869
-654.4569246378734,597.3161069274421,-553.25212993224
-593.4014163858199,608.274997068316,-571.9975730754131
-586.8395425553069,580.8945970336456,-599.2790606374247
-569.6981130151479,549.3170450663581,-653.8603906532813
-563.2463685356366,545.0811439176478,-689.0711914874091
-530.3656192481633,598.428617315801,-751.5532827214187
-526.7027986111466,590.6267685703069,-755.3965931281325
-507.2445738351018,559.6314745606298,-743.226280126241
-544.4693141898609,552.5332300020905,-704.513773816747
-592.9007357252477,537.8901051837274,-654.1693646658136
-573.251824017376,533.9754146421052,-642.088786690664
-531.8727598109447,525.6708458036129,-668.9124216730485
-512.1698031437851,568.1124543039673,-664.8366159697757
-516.3506396169946,579.6454446727477,-676.7112112699036
-540.0712781632872,591.2589926223533,-696.7292602468734
-525.8584735868009,614.0098810501038,-735.8394558794289
-485.29824149939077,663.4294075958662,-798.1920431543903
-448.4008300489974,701.3404169619596,-852.7121901974681
-465.95014607434763,694.1962851738361,-801.9313425073802
-465.6483100753061,640.2043511290809,-782.1213156378581
-470.6010717217399,625.508201067643,-699.7292653454545
-518.7051643527607,599.3606379344629,-637.5673650023199
-532.9730336047479,568.8721428826359,-598.4316764644401
-554.6756537655572,577.1298047753311,-559.5386803852488
-539.0444239368185,607.9609244747188,-559.4081567099877
-556.0400340585215,615.4068922618835,-606.7841719649423
-541.8537421035726,634.2889773775959,-645.8811112867289
-534.6647428020782,637.9619951767423,-661.4848087777173
-535.4835749210995,657.066378426884,-689.033461987529
-528.2395109441043,629.8572907159937,-696.6823533010763
-505.99032289313885,602.4259048706746,-715.8795307265989
-510.00698505605897,579.2436764848343,-715.8611758347653
-494.3747355111073,552.1467575573719,-703.7622429677822
-490.68438253634014,548.213712123916,-707.6177899690517
-493.9382969719528,556.1175324907078,-691.9947178700169
-461.3930343185492,587.205620675766,-648.4416186975166
-430.56599348401346,586.9680267981422,-647.9786675368246
-430.9473673476672,590.7338387726696,-659.7716855399143
-441.9898742180052,606.4007586688625,-648.2162614144485
-487.79552650497374,610.7284342767409,-637.1431630577212
-472.3264315540986,599.0384076111619,-632.947030841317
-456.42191778028183,591.318136162706,-616.9843932433605
-448.6598379670938,579.6872530374796,-612.9045086752358
-428.8212590436082,602.8531659639124,-600.9106065781893
-434.1737494455294,583.1971162425498,-640.1707004940525
-466.0103093309133,575.4584899022602,-668.0946092702402
-481.80571346994134,579.3436086737062,-680.1180831374629
-509.13512769396283,606.4955922766694,-696.3172948968303
-509.21670499100105,614.1995482657178,-700.2686952221197
-508.3988925881928,595.0951650155762,-672.720042012308
-512.0882258467469,599.0271907328191,-668.8644950110385
-493.0664396098566,583.3694482825431,-672.4508369320819
-493.4753458112608,583.2674766612453,-684.2305986244029
-500.8825643823324,567.9543982909556,-672.5160987697125
-507.90738937353746,587.4942003640388,-656.9888799946975
-508.5080022229814,618.2386441853233,-680.6493552844245
-504.81968868064024,691.5440033038806,-700.4644807350115
-521.0525510750358,710.7666736347276,-728.2446095251692
-540.8381047554467,733.9570597502716,-748.2422641778794
-547.42751092371,738.1593102639537,-716.9583904799296
-555.2711680339363,757.4941493782281,-724.9896753733437
-558.9880336302407,776.8667179923827,-725.111021602688
-592.6876150367353,781.2433399784841,-698.1589023774684
-588.8351271841047,800.5231144172578,-702.0899083784984
-559.9516654515049,820.102685422647,-650.7033492579016
-514.2561425155379,819.6091427755657,-665.7156113453626
-513.192578505402,854.6323158265056,-642.2702961765741
-493.43557687895463,885.5021847419863,-634.2298338372432
-463.0725069213239,916.0426853206753,-653.5004308301001
-438.53303625601,923.9434465388284,-613.9140277260839
-418.9942538991399,943.1722351669531,-609.7607235906248
-382.1498676918214,934.7269454910698,-656.276098361826
-363.99993881702727,911.1266334579088,-683.3974904784
-340.22525531144686,926.5600383413297,-667.3950839481373
-339.87141378554355,957.5441154726641,-663.5691087170442
-315.0331662698272,969.3820009891248,-616.1421076514407
-299.10112015826,984.8398790616573,-604.1808364732096
-239.25499533479837,1023.5299516144659,-552.3955683133385
-201.23793548255523,988.3415845370236,-559.5560155608695
-172.8990022076856,969.1658211519735,-515.8968659022195
-153.05940356798703,973.022387869456,-499.9138339800034
-114.4152182447625,930.2718053565693,-487.4172117899589
-102.06237604074788,868.5901913497476,-451.701651430407
-98.31787613507163,853.086426047631,-451.59356151183124
-102.14293362157312,818.3650889957327,-443.68464256397453
-89.73686223124105,783.7314475381503,-411.9847246511296
