acc_x[mg],acc_y[mg],acc_z[mg]
-980.972095465832,272.96171475478377,94.4381618595545
-981.5441562613125,268.9562694702065,78.74462737020289
-950.1990995905841,284.2958604620335,90.9362524409457
-954.215761753504,280.4219585689303,86.96455976301796
-958.2334436326371,276.5490763920401,82.99276511346893
-969.6573243666289,276.6724620538104,86.7458306353342
-973.7290512050498,265.06197325284376,82.79942691948831
-961.6780450000766,276.6816394997273,94.71460692489282
-950.0084126587572,292.06711772113823,94.83748272855665
-950.4448511979117,288.09532307158923,83.07046748889785
-946.782030560895,280.29449404230803,79.22705511056273
-954.4615133608319,284.22244089469905,79.09877481097011
-946.8911401956838,284.12862700310507,75.287891379829
-946.6453885883559,280.32814467733635,83.15357436025555
-954.1617167942162,288.1595651930068,86.93927080093611
-951.0169119933923,284.0898777870119,67.37693299954624
-969.7389016636672,284.3753983266457,82.79402242355953
-981.571688599063,265.0874661581682,78.7572718512438
-969.8204789607054,272.77000810674394,82.83195586668232
-950.7171154267768,288.0270020853197,75.21742898951223
-958.9146140629065,276.3777640682598,63.360066893383575
-965.9669713918616,272.7394166203546,82.88977377595816
-954.9254842377368,295.6922088582748,63.354662397454796
-947.3000463970878,264.71730917285726,67.49797331402671
-958.9421464006567,253.19961454727152,67.36245302932194
-958.55975282079,268.7431487816941,75.16501557616516
-942.8469456950131,272.5609662830834,83.23668123161326
-958.0692693223477,261.1421841301566,90.89648350863956
-951.3982858570462,249.23699734363927,63.56421407922176
-958.5057078615023,257.17140919682055,79.12946826898074
-958.5057078615023,257.17140919682055,79.12946826898074
-977.9629129213342,249.54801078859754,74.93914843499056
-954.6522002926587,276.45118363559425,75.19754452335916
-961.8411995941531,272.7781658364478,90.80073215624093
-958.1783789571364,284.2866830161166,82.96747615138709
-962.5233897406354,272.6078732288804,71.16793196453428
-953.9159651868887,284.35908286723804,94.80495378136266
-961.6780450000766,276.6816394997273,94.71460692489282
-962.0053739044424,288.1850580983313,82.89701376107031
-969.8755436362061,265.0324014826674,82.85724482876417
-950.5804734542379,288.06167243656097,79.14394823920503
-958.3965982267135,272.6466224449736,79.07889034481705
-954.9254842377368,276.3828626493247,67.34440405235223
-966.3493649717284,276.506248311095,71.0974695742175
-977.6090713954309,241.91339550203182,86.74399514615084
-947.4081363156636,229.9327497157541,71.53839486470916
-935.1664431788635,249.3236732217424,87.35480515772461
-942.7918810195124,260.9892266982099,87.20123589605014
-969.5482147318403,272.83832909301344,90.68509633768923
-969.9030759739566,280.4729443795792,78.88014765490765
-949.9533479832564,280.4953781362647,98.80203739299354
-966.1576583236886,264.96815936124983,78.9885434883472
-942.573661749935,272.629287269353,91.08982170262017
-958.424130564464,288.0871653418854,75.10179317096052
-942.9560553298018,295.70546516904346,75.30777584598206
-954.9795291970246,268.6452560252482,67.36969301443409
-958.3965982267135,272.6466224449736,79.07889034481705
-951.2075989252193,276.3186205279071,63.47570271193528
-966.5951165790563,280.3067306368638,63.23178659379095
-962.305170471058,284.24793380002353,75.0566197427256
-958.4516629022145,284.2183620298471,75.11443765200146
