acc_x[mg],acc_y[mg],acc_z[mg]
-884.0807003410952,324.55425655040204,323.34385340559726
-883.5626845049023,340.1314414198529,335.0726292872694
-880.6911636491566,335.9934330275885,307.6575589013578
-868.9939989700867,316.6290221431376,315.7469676189117
-868.884889335298,332.1042353912906,315.6959818082628
-893.0144340829947,324.3064655106484,287.88934039656766
-876.701014107774,316.68918539970326,315.63173968684515
-875.8832017049656,336.2034945674619,335.2011135301046
-888.2615368143047,316.77790071023236,315.45736821442597
-880.4178797040785,316.75240780490793,319.4995232826705
-888.206472138804,305.20616112535885,319.42202485048415
-887.9617402476891,320.7150250085402,323.29796617601323
-880.4454120418288,312.8846242090827,319.5127795934392
-881.2632244446371,331.98798774301116,291.9631066674145
-888.1248948417657,336.1219172704237,315.39414580922136
-888.3431141113429,324.4818566992806,311.50596788913646
-891.7601831410319,328.482203402793,323.21536916276204
-899.3856209816809,320.8384106703105,327.051541555985
-903.8662540215058,328.43529645699607,307.33532857805676
-876.510327175947,324.46044265880806,319.53215420148575
-876.5919044729852,332.16337893164336,315.5807538761963
-864.8131624968771,324.4053779833073,323.63243309387
-864.7591175375894,332.1429846073838,323.6069401885456
-872.9025712144311,328.2313532144005,311.7241871587138
-880.3903473663281,320.6212111169462,319.48728668811475
-876.701014107774,316.68918539970326,315.63173968684515
-872.8475065389304,316.659613629527,315.68884379477197
-876.7550590670617,308.9515787756268,315.65621287595667
-873.1207904840085,335.90063885220746,303.8458596972463
-880.854318243233,312.7816328715719,307.73301790111816
-888.1248948417657,316.8125710614736,319.38429535060396
-884.0807003410952,324.55425655040204,323.34385340559726
-891.6245608847059,347.82621996298434,323.1521467575574
-884.0266553818074,332.2918631744786,323.3183605002728
-895.777865020165,324.6093212259029,319.24357451321305
-892.1150443831482,336.1178384055718,311.41011456511654
-884.5171388802496,339.89282782601606,307.58617876644934
-884.3804969077107,339.9264784610443,311.51310590262733
-880.8267859054826,316.65043618361017,307.72078130656246
-884.4896065424994,324.45126521289126,311.56409171327624
-869.5120148062795,320.3611834826368,300.0280421958569
-872.6568196071036,324.4308708886317,319.59027802562554
-877.0283430121398,308.8832577893573,307.80337831981365
-869.5660597655674,312.6235768585603,300.05353510118135
-887.9882528692266,316.8462216965019,323.31122248678196
-884.2989196106724,312.914195979259,319.45465576929945
-884.2989196106724,312.914195979259,319.45465576929945
-876.5919044729852,312.8540327226933,319.5709034175789
-884.5171388802496,320.583481617066,311.57632830783194
-888.0433175447273,328.4189809975884,319.3465658507238
-880.6095863521183,328.2904967547532,311.60895922664724
-876.7285464455243,332.1297282966151,311.6538267400183
-884.3804969077107,320.6171322520943,315.50325544401
-896.0776615867806,320.6721969275951,311.4029765516257
-872.5211973507774,343.77488744882305,319.52705562042087
-877.4647815512944,324.2208093487583,292.0467233968787
-880.9909602157721,332.05630872928066,299.81696093977047
-888.806065272035,316.6412587376933,299.7516991021399
-887.9066755721884,328.4526316326167,323.2724732706888
-884.2713872729221,316.7829992912973,319.4424191747437
-876.3471725818706,347.67326253103766,319.4566952017254
-903.4838604416393,324.66846476625557,319.12732686493354
-880.5545216766175,336.0281033788297,311.5834663213228
-869.1031086048754,339.77352102909765,307.81765434679534
-876.4827948381966,328.32924597084633,319.51991760693005
-892.4148409497637,332.18071410726395,303.5695166035293
-895.8594423172033,332.3122574987381,315.29115447171057
-888.5888657186705,328.2813193088364,303.63987702222477
-887.743520978112,332.3561052958962,327.1871638123111
-891.6510735062433,324.648070441996,327.15453289349574
-896.377458153396,316.73507262928734,303.5623785900384
-896.0501292490301,324.5410002396333,311.39073995706997
-876.4552625004463,332.19804928288465,319.5076810123743
-880.4454120418288,332.1939704180327,315.52263005205657
-895.9950645735292,312.9692606547598,315.3543768769152
-869.4029051714909,335.83639673078983,299.977056385208
-872.2744260272368,320.66505891410424,331.38227631250226
-876.3461528656576,328.36391632208756,323.44684474310804
-868.6401574441834,328.3037530655219,323.56207267517453
-887.743520978112,332.3561052958962,327.1871638123111
-899.8220595208354,336.17698194592447,311.29488663305006
-883.6167294641901,332.39485451198937,335.09812219259385
-872.2214007841619,347.7120117471308,327.36765358200813
-891.8692927758206,332.317356079803,319.2762054320283
-884.1082326788455,339.9947994473139,319.36594045877035
-888.2890691520552,332.2184436071442,311.48047498381203
-891.9508700728588,320.7109461436882,319.31393493190853
-876.510327175947,343.76978886775817,315.5430243763161
-872.2754457434497,339.9744051230543,327.3931464873326
-888.9977719200748,328.1793476875386,291.8601153299037
-885.0076223786921,328.1834265523905,295.84516629022147
-887.743520978112,332.3561052958962,327.1871638123111
-884.0266553818074,332.2918631744786,323.3183605002728
-876.3736852034081,324.49511301004935,323.45908133766375
-877.2465622817172,335.8618896361143,295.93490131696353
-868.5850927686827,336.04135968959844,323.5365797698501
-872.6027746478155,332.16847751270825,319.56478512030105
-876.1279335960803,320.6946306842806,331.3251722045755
-877.0823879714277,320.4549973742308,303.8387216837554
-887.9066755721884,309.1432854236666,327.26262281207147
-864.6500079028007,328.3088516465868,327.54610391927935
-884.1898099758838,328.3883895111991,319.4046896748635
-884.1898099758838,328.3883895111991,319.4046896748635
-876.2645755686194,339.9693065419894,323.40809552701484
-896.1041742083179,316.80339361555684,311.41521314618143
-876.2921079063697,336.10050322995113,323.42135183778356
-884.2438549351716,320.6518026033355,319.429162863975
-892.2241540179368,320.6426251574187,311.46110037576545
-872.8475065389304,335.96895983847696,311.69971396960227
-884.2713872729221,336.0923455002473,315.4522696333611
-876.7825914048121,324.39212167253856,311.67931964534273
-879.8723315301353,336.19941570261,331.21606256978686
-876.7825914048121,324.39212167253856,311.67931964534273
-892.0059347483597,312.9733395196117,319.33942783723296
-892.3332636527256,324.47675811821574,307.52193664503176
-892.2506666394744,316.77382184538044,311.4733369703212
-884.4896065424994,305.14191900394127,315.5532215384459
-872.6027746478155,332.16847751270825,319.56478512030105
-896.0501292490301,324.5410002396333,311.39073995706997
-885.062687054193,320.445819928314,295.8706591955459
-884.0807003410952,324.55425655040204,323.34385340559726
-880.0905507997124,324.55833541525396,327.327884649702
-887.9066755721884,328.4526316326167,323.2724732706888
-884.1082326788455,320.6854532383638,323.356090000153
-887.9892725854395,336.15556790545196,319.32107294539935
-884.5446712180001,336.0240245139778,307.59943507721806
-895.722800344664,332.3469278499794,319.21808160788856
-877.0823879714277,320.4549973742308,303.8387216837554
-881.0725375128104,320.4509185093789,299.8546904396507
-888.2615368143047,336.0872469191824,311.4682383892563
-888.3155817735925,328.3506600113189,311.49373129458075
-904.1109859126207,312.92541285760177,303.4593872525276
-887.6068790055729,332.3897559309245,331.1130712322761
-891.7601831410319,328.482203402793,323.21536916276204
-891.8152478165329,320.7456164949295,323.24086206808647
-880.6636313114061,320.55289013067664,311.6344521319717
-880.7176762706939,312.81528350660017,311.65994503729615
-884.4355615832114,332.1888718369678,311.53859880795176
-884.5171388802496,320.583481617066,311.57632830783194
-891.9508700728588,320.7109461436882,319.31393493190853
-876.5919044729852,332.16337893164336,315.5807538761963
-883.862481071518,336.1943171215451,327.2320313256821
-884.8169354468653,316.6463573187582,303.7357303462447
-899.7945271830849,320.7364390490127,315.27177986366394
-888.3431141113429,324.4818566992806,311.50596788913646
-877.0283430121398,328.1926039983073,303.813228778431
-872.8475065389304,335.96895983847696,311.69971396960227
-877.0283430121398,328.1926039983073,303.813228778431
-865.6044622781482,328.069218336537,300.0606731146722
-865.1129590634928,320.4682536849995,315.7918351322827
-880.4454120418288,332.1939704180327,315.52263005205657
-875.5283404628493,328.56887928089617,347.0053484115371
-883.862481071518,336.1943171215451,327.2320313256821
-888.1248948417657,336.1219172704237,315.39414580922136
-880.4454120418288,332.1939704180327,315.52263005205657
-876.7825914048121,324.39212167253856,311.67931964534273
-871.9746294606211,324.60218321241206,339.2228742740895
-869.5935921033176,328.0641197554721,296.07664187056747
-888.1248948417657,316.8125710614736,319.38429535060396
-888.4246914083811,332.18479297211593,307.554567563847
-883.7809037744797,328.49138084870987,331.18343165097156
-884.4355615832114,332.1888718369678,311.53859880795176
-887.4702370330339,332.4244262821657,335.0399983684541
-896.1317065460684,332.2439365124686,307.43831991556755
-892.1690893424361,328.38023178149524,311.43560747044097
-876.4827948381966,328.32924597084633,319.51991760693005
-876.5368397974845,320.59163934676985,319.5454105122545
-876.4012175411583,320.6263096980111,323.4713179322195
-888.5338010431698,316.70957972396286,307.60453365828295
-891.6245608847059,328.5168737540343,327.1412765827271
-876.510327175947,324.46044265880806,319.53215420148575
-860.387594132553,328.3812514977082,339.3839894357401
-861.0962969005727,324.34113586188965,319.76362978183175
-880.0905507997124,324.55833541525396,327.327884649702
-880.2812377315394,316.78707815614916,323.4264504188485
-873.1473031055458,332.0318355401692,303.859116008015
-876.046356299042,332.3010406203954,331.28642298848234
-879.927396205636,328.46180907853346,331.24155547511134
-887.743520978112,332.3561052958962,327.1871638123111
-892.496418246802,320.5743041711492,303.60724610340947
-883.7809037744797,328.49138084870987,331.18343165097156
-876.6734817700235,320.5579887117416,315.6184833760765
-872.765929241892,328.26500384942875,315.6511142948917
-868.749267078972,332.1389057425319,319.6229089444408
-888.0973625040153,320.6813743735119,319.3720587560482
-872.4386003375262,316.76158525082474,327.468605487093
-853.2536595065593,343.62600888172824,319.8166550249066
-870.0850953179731,354.97443061595965,276.35533031157433
-880.2271927722516,324.5246847802257,323.400957513524
-876.7815716885992,285.7734292546385,319.65859901189503
-880.5259696226541,262.6595218550678,327.52978845987167
-896.2948611401448,289.72279014750194,311.5039284567105
-880.7727409461947,324.3880428076867,307.695288401238
-872.9025712144311,366.8500456323006,303.7449077921615
-884.2448746513847,359.2704950212356,311.4498834974227
-884.2989196106724,332.2235421882091,315.46552594412975
-899.7659751291216,285.98654994315086,323.23882263566054
-896.0215771950667,289.79111113377155,319.35676301285355
-888.0973625040153,320.6813743735119,319.3720587560482
-891.7336705194946,332.3510067148313,323.2021128519933
-895.4505361157992,332.4152488362489,327.0709161640316
-895.6687553853764,340.08453447405594,319.1925887025641
-868.749267078972,332.1389057425319,319.6229089444408
-877.0283430121398,308.8832577893573,307.80337831981365
-880.2537053937889,301.3465352592374,327.4033436494624
-896.2397964646441,278.1500308464155,315.4685850927687
-903.2381088343114,301.5596559477498,330.9835672732279
-887.6068790055729,313.0804097219744,335.10322077365873
-887.4977693707841,328.55562297012744,335.0522349630098
-892.3322439365126,305.1674119092657,311.51106647020134
-876.2645755686194,320.65996033303935,327.3982450683975
-883.8074163960171,324.6225775366716,331.1966879617403
-891.3788092773783,324.7163914282655,335.0073674496388
-898.8125404699873,324.84487567110074,342.74497407371535
-895.9410196142414,320.70686727883634,315.3299036878037
-884.1622776381333,332.25719282323735,319.3914333640948
-891.896825113571,328.44855276776474,319.28844202658405
-872.6843519448538,320.56206757659345,319.60251462018124
-888.0698301662649,305.24083147660014,323.34895198666214
-895.8594423172033,313.00291128978813,319.2813040130932
-875.9647790020039,343.9064308402972,331.24869348860216
-884.0256356655945,312.98251696552853,327.3074903254425
-876.4552625004463,332.19804928288465,319.5076810123743
-876.4012175411583,320.6263096980111,323.4713179322195
-875.9107340427161,332.33469125542365,335.21335012466034
-880.254725110002,320.65588146818743,323.41421382429274
-876.3461528656576,309.0545701131376,327.4359745682777
-868.3118088236046,316.8003344669179,335.37956386737574
-872.0837390954099,328.43631617320904,335.2837105433558
-887.8250982751501,320.7496953597814,327.2248933121912
-875.9372466642534,328.46588794338544,335.2255867192161
-879.8447991923849,320.7588728056982,335.19397551661376
-887.9342079099388,324.5838283205784,323.28572958145753
-891.2696996425897,320.88225846746855,338.9465311803725
-875.58340513835,340.14061886576974,343.0417114916919
-871.5932555969674,340.1446977306216,347.0257427357967
-872.6843519448538,320.56206757659345,319.60251462018124
-895.5871780883381,332.3805784850077,323.14500874406656
-879.7907542330971,328.49545971356173,335.16848261128933
-868.4484507961436,316.7666838318896,331.45263673119774
-872.0296941361221,316.8645765883355,339.248367179414
-880.0089735026743,316.8553991424187,331.2792849749915
-872.5201776345643,305.15517531470994,327.5063349869732
-879.4093803694433,324.72964773903425,346.96048089816605
-879.6265799228075,313.08958716789124,343.07230297808127
-880.5269893388672,320.58756048191793,315.56035955193676
-891.5960088307426,313.0763308571225,331.119189529554
-872.5201776345643,324.46554123987295,323.51720516180353
-872.6017549316026,312.8591313037582,323.5549346616837
-880.0630184619622,309.1177925183422,331.30477788031595
-876.3186205279072,312.9223537089628,327.4237379737219
-876.8366363641,316.65451504846203,311.70481255066716
-876.0738886367925,328.4322373083571,331.29967929925107
-871.8114748665447,328.50463715947853,343.13654509949885
-875.9372466642534,328.46588794338544,335.2255867192161
-880.0905507997124,324.55833541525396,327.327884649702
-883.7798840582666,309.18203463975976,335.1735811923542
-864.1034400126446,309.1361474101758,347.241922572948
-883.2353556005365,328.62802282124886,346.89012047947057
-880.0905507997124,324.55833541525396,327.327884649702
-879.7632218953466,313.05491681664995,339.1453758419033
-887.3335950604948,313.14873070824393,342.95605532980176
-879.5725349635197,301.51784758301767,347.0359398979264
-910.7809496617093,286.21190722621895,338.77113999174037
-883.6983067612284,301.4790983669245,339.12600123385664
-887.4151723575329,301.5423207721292,342.99378482968194
-895.0130778604315,297.7673313516849,346.8177206283492
-890.9413510220106,309.37883986886453,350.7640223725738
-898.6758984974483,305.569180097179,350.661031035063
-898.921650104776,309.3696624229477,342.7959598843642
-894.9590329011437,324.8142841847114,342.803097897855
-911.0817659445377,320.8934753458113,322.95126266360074
-895.4219840618358,297.665359730387,335.03795893602813
-895.4219840618358,297.665359730387,335.03795893602813
-903.2381088343114,301.5596559477498,330.9835672732279
-895.7493129662016,289.85943212004105,327.21061728520954
-895.6677356691633,282.15649584720575,331.16201761049905
-895.7493129662016,270.55008591109095,331.19974711037923
-906.5736005669622,278.54772016947686,350.6345184135256
-894.4399973487378,263.1540842183621,370.4904325126318
-895.967532235779,278.219371548898,323.32141964891173
-891.4318345204531,278.3600923862889,343.01213972151555
-880.0630184619622,289.80844630939214,335.2949274216986
-892.1956019639734,285.8927360515569,319.428143147762
-888.2329847603413,282.02801160437053,323.4244109864225
-895.8033579254894,262.81247928701447,331.22524001570366
-899.2754916306793,278.3855852916134,338.969984653271
-903.1555118210604,274.54635374975146,338.9251171399
-891.8958053973581,270.5205141409146,331.25787093451896
-899.1388496581402,259.1098897176916,346.8860416146187
-899.6028205350451,270.57965768126735,331.1426430024524
-888.3971590706307,278.125557657304,319.51074016101325
-880.6891242167305,258.75604819178824,323.61611763446234
-888.0412781123015,251.1805764455752,335.30512458382833
-876.7265070130983,254.89234346081489,327.6134051893359
-872.955596457506,262.5657079634738,323.7191089719731
-860.8770579147824,258.7448313134455,339.61138615123417
-865.4392682516457,254.7342874478033,319.9339223893991
-861.1228095221101,281.8536401319513,327.7561654591527
-845.6812469089854,266.2948101543341,331.96453427011267
-872.491625580601,270.4052862088481,335.4733777589697
-868.2016794726029,274.3475090882208,347.2980069646618
-868.6381180117575,270.3757144386717,335.53150158310945
-865.1670040227805,274.1119546430229,323.79660740415943
-876.5908847567723,274.2353403047932,327.5501827841312
-880.4719246633663,289.7064746880943,323.51516572937754
-876.8641687018504,293.4763655274737,315.7071986866055
-891.6775861277807,282.16057471205767,335.1460488546038
-883.998103327844,297.54197406861675,331.2854032722694
-903.2931735098124,293.82204932367324,331.0090601785524
-891.5144315337043,286.0630286591242,339.0607393962261
-895.0671228197193,290.03074444382133,346.84321353367363
-910.83601433721,297.7846665273055,334.80648335568213
-914.8526765001302,293.91076463420234,330.83468870613314
-899.0572723611019,309.3349920717065,338.8690327481862
-911.0001886474994,293.881192864026,330.89281253027286
-888.0973625040153,301.3720281645618,323.3611885812179
-907.5005226045593,282.1768901714653,323.13583129814975
-876.699994391561,297.3798391907533,319.62086951201485
-891.7051184655312,297.60111760896945,331.1691556239899
-876.6184170945228,308.98522941065505,319.58314001213466
-884.2978998944595,293.604849770309,323.44480531068206
-879.5725349635197,301.51784758301767,347.0359398979264
-872.6017549316026,293.54978509480816,327.5450842030663
-873.0106611330068,293.44679375729737,315.7653225107453
-868.5300280931817,285.85092768682483,335.4805157724606
-872.9831287952564,278.0062508603856,319.74221574135925
-861.2594514946492,281.81998949692303,323.82923832297473
-868.2567441481036,266.6099024641442,347.3234998699862
-872.4100482835628,282.0116961449629,335.43564825908953
-884.0521482871318,270.4950212355902,335.3000260027635
-880.1711083805378,274.3342527774521,335.3448935161345
-887.1153757909176,286.17009886148685,354.82453233265187
-875.9912916235413,282.10958890140876,343.2313787073058
-880.3077503530769,274.2995824262108,331.4189860961695
-868.3107891073914,278.1816420490178,343.35884323392804
-872.8464868227173,278.03990149541386,323.6681231613243
-891.9508700728588,282.0922537257881,327.2932142984608
-903.6194826979653,266.70677550437716,327.1708483529034
-884.0521482871318,289.8043674445402,331.30987646138084
-903.4563281038888,289.91857566039374,327.0943696369301
-907.0916164031552,282.2798815089761,334.9155929904708
-918.6521391096859,282.36859681950517,334.74224123426455
-915.4257570118236,270.595973140675,319.13140572978546
-899.6303528727956,286.02020057817913,327.16473005562557
-906.6551778640005,286.25065644231216,346.6820983720231
-907.0365517276543,290.01646841683964,334.89010008514634
-903.3196861313497,289.953246011635,331.0212967731081
-903.3472184691002,286.08444269959676,331.03353336766384
-888.0698301662649,285.93148526765003,327.3391015280448
-895.7768453039521,285.9906288080027,327.2228538797653
-884.3794771914978,281.9984398341942,323.4825348105623
-907.0090193899039,274.57592551992786,338.8669933157603
-903.4838604416393,286.0497723483555,327.1076259476988
-903.1555118210604,274.54635374975146,338.9251171399
-883.7248193827659,278.3009488459362,343.128387369795
-910.5627303921319,278.54364130462494,346.6494674532078
-887.7690138834363,270.5592633570078,339.1688293148017
-903.3461987528872,266.77509649064666,335.02368290904644
-903.2105764965611,266.8087471256749,338.95061004522444
-899.1928946174281,270.68264901877814,342.9224046947735
-903.4828407254262,266.74042613940543,331.09675577286845
-899.7659751291216,266.67720373420076,327.2279524608302
-880.3617953123646,266.56197580213427,331.44447900149396
-872.3009386487741,278.1775631841659,339.37481198982323
-891.8407407218572,278.25710104877817,331.2323780291945
-880.3628150285776,285.8713220110844,327.4543294601113
-876.7815716885992,285.7734292546385,319.65859901189503
-895.2312971300089,286.12727078054183,342.9295427082643
-887.6333916271103,289.9022602009861,339.1056069095971
-884.0246159493814,274.3638245476284,335.28778940820774
-876.4817751219837,270.4012073439962,331.48934651486496
-872.5191579183514,285.8458291057599,331.4964845283558
-903.0739345240221,266.8434174769162,342.87651746518947
-906.9274420928656,266.87298924709256,342.8194133572627
-895.4770487373365,289.92775310631055,335.06345184135256
-903.264621455849,278.38150642676146,334.98595340916626
-911.026701269037,290.0123895519877,330.9060688410416
-903.7836570082546,282.1126480500477,319.2670279861115
-907.3638806320201,282.2115605227066,327.0617387181148
-907.2007260379437,286.1140144697731,330.976429259737
-891.6235411684929,289.8981813361342,335.12157566549234
-887.742501261899,293.7363931617831,335.16644317886335
-887.9872331530137,278.22752927860176,331.29050185333426
-891.5419638714548,301.50459127224894,335.08282644939914
-898.9481627263134,286.1915129019594,346.7983460203026
-880.0354861242117,274.36790341248036,339.2718206523125
-876.6724620538106,281.93929629384144,323.5977627426288
-880.11706342125,282.0708396853156,335.32042032702304
-872.6833322286408,281.94337515869336,327.5828137029465
-892.3047115987622,270.4175228034038,319.47810924219795
-891.8407407218572,278.25710104877817,331.2323780291945
