acc_x[mg],acc_y[mg],acc_z[mg]
-372.3463160202516,562.4581279030047,-741.2153997542484
-369.25555617871555,550.6508338729332,-760.7521426786926
-361.8768896616072,562.0951089311845,-772.4544059388273
-361.3038091499136,566.1005542157618,-756.760973421097
-361.0040125832981,570.0376785140696,-748.9203754595097
-360.8123059352583,558.5006092804374,-741.0287916872735
-357.6675011344343,535.1215756654924,-756.6018976918725
-361.46696374399005,562.1981002686953,-760.6746442465063
-365.7844421897386,554.3880937934973,-772.4870368576427
-372.7817348431932,558.4873529696686,-752.9819051358007
-361.8493573238568,565.9639122432228,-772.466642533383
-372.37282864178906,558.5893245909664,-741.2021434434797
-365.02067474621816,566.1647963371794,-752.8921701090587
-357.69605318839774,569.8714647713542,-764.568940463869
-369.3106208542163,562.2235931740198,-764.7167993147508
-358.34969128091655,554.2596095506622,-780.2236237655061
-368.81911763956094,554.6226285224823,-748.9856372971403
-373.4088603141746,546.7443010610148,-768.6508644644197
-377.0992132889417,550.6763267782577,-764.7942977469371
-373.08255112602166,554.5502286713609,-760.8225030973881
-360.9764802455477,554.5971356171578,-744.9434822288957
-380.8436112229967,566.1811117965871,-764.9023876655127
-369.6104174208318,558.286468875712,-772.5573972763381
-361.5220284194909,573.7698398535688,-764.6393008825645
-369.5013077860432,573.760662407652,-772.607363370774
-361.82182498610644,569.832715555261,-772.4798988441518
-376.4996201557107,558.5505753748732,-749.1131018237625
-372.5094706143281,558.5556739559381,-745.1290705796578
-373.1641284230599,562.2531649441961,-764.7749231388906
-373.3548153548868,554.4808879688783,-768.6753376535311
-353.896590578842,562.1042863771013,-764.4853237344048
-365.26642635354585,550.655932453998,-756.7681114345878
-368.51932107294544,558.55975282079,-741.1450393355531
-350.0430830099984,562.0747146069249,-764.4271999102651
-353.07877817603367,562.30924933591,-740.9258003497628
-353.8690582410916,565.9730896891396,-764.4975603289605
-357.5318788781083,573.7739187184208,-760.6542499222467
-361.3853864469518,573.8045102048101,-760.7123737463864
-368.84664997731136,550.753825210444,-748.9723809863715
-364.5301912477758,558.563831685642,-737.1599883752352
-364.7484105173531,566.2331173234489,-745.0383158367027
-365.0482070839686,562.2959930251412,-752.87891379829
-364.9941621246807,570.0335996492176,-752.9044067036144
-353.29699744561094,569.9785349737168,-748.8041278112302
-360.81332565147125,577.8099554893874,-745.0189412286562
-357.88674012022454,562.1002075122494,-768.4693549785096
-350.07061534774874,577.5152575038368,-768.4051128570919
-372.37282864178906,558.5893245909664,-741.2021434434797
-356.95981808262763,558.470017794048,-740.9716875793467
-361.82182498610644,569.832715555261,-772.4798988441518
-365.7844421897386,554.3880937934973,-772.4870368576427
-360.9764802455477,554.5971356171578,-744.9434822288957
-349.7157541056324,569.880642217271,-756.5998582594465
-357.313659608531,566.1056527968267,-752.7759224607793
-357.28714698699355,569.974456108865,-752.789178771548
-361.35887382541443,577.6733135168483,-760.7246103409423
-357.4227692433196,550.6304395486737,-752.7259563663433
-369.09240158463905,554.5543075362127,-756.8384718532833
-369.47377544829277,558.3201195107403,-768.63047014016
-361.05805754258597,562.3000718899931,-748.8948825541853
-369.71952705562046,562.120601836509,-776.4965610070718
-369.5828850830814,562.1552721877503,-772.5696338708938
-369.5288401237936,550.5825128866637,-768.6049772348357
-368.492808451408,562.4285561328282,-741.1572759301088
-369.0098045713878,546.8513712633775,-752.8860518117808
-368.5743857484462,570.1314924056636,-745.1096959716112
-360.6216190034314,566.2718665395421,-737.12735745642
-353.1878878108223,566.14440201292,-744.8649640804965
-349.93397337520975,558.2395619299149,-760.4880361795314
-361.6311380542796,558.2946266054157,-764.5883150719156
-366.0301937970663,558.1875564030531,-780.3521080083414
-369.1474662601398,566.1260471210862,-760.8031284893416
-372.59104791136633,566.2586102287734,-749.0804709049473
-377.5621644496337,542.8367485328833,-776.5485665339337
-360.83983827300864,554.631805968399,-741.0165550927178
-365.1573167187572,566.1311457021511,-756.8180775290238
-361.6851830135674,569.8673859065024,-768.5529717079737
-369.7470593933709,558.2517985244707,-776.4833046963031
-366.13930343185496,562.0227090800631,-784.2912717390751
-365.7844421897386,554.3880937934973,-772.4870368576427
-377.317432558519,558.3456124160647,-772.6726252084046
-362.0675765934341,554.3238516720797,-776.3558401696808
-365.67533255495005,550.5529411164873,-768.5478731269088
-365.64780021719963,554.4217444285257,-768.5601097214646
-361.05805754258597,562.3000718899931,-748.8948825541853
-349.8248637404211,554.405428969118,-756.5488724487975
