acc_x[mg],acc_y[mg],acc_z[mg]
-932.8496479429776,307.83295008999,142.13722321078046
-928.3414825654022,304.10588733155566,161.84017987794
-924.4604426588082,307.9451188734175,161.88504739131102
-924.5970846313472,307.9104485221763,157.959139971346
-931.5127999877636,304.30677142551235,181.4146523022643
-939.9020052719329,304.1956223582977,161.66682812173374
-932.4958064170743,319.5076810123743,149.9523282670433
-936.4584236207064,323.37240545956064,145.95504071216982
-929.3234692784999,319.30679691841766,130.376836126506
-924.2432431054439,319.5851794445606,165.77424502760886
-940.5026181213768,315.6307199706322,141.99548265717652
-932.549851376362,311.77007438829776,149.97680145615476
-936.429871566743,307.93186256264886,149.93193394278373
-931.8676612298799,311.94138671207804,169.61041742083182
-924.7061942661359,311.7456011991863,154.01895652439927
-943.6464032059878,300.39004145146407,165.54786802832774
-920.4172678743507,315.686804362346,165.8446054463043
-940.365976148838,315.6643706056605,145.92240979335452
-924.4889947127716,323.38566177032936,157.9081541606971
-935.9393880683008,319.6402441200614,161.6739661352246
-935.9944527438015,311.9026374959849,161.69945904054904
-940.1202245415101,311.86388827989174,153.78850066026627
-940.4200211081256,288.61741777263387,149.93703252384864
-924.7061942661359,292.43625499023625,158.0091060657819
-928.723876145269,307.87169930608314,150.04818159106324
-924.1606460921927,311.88224317172535,169.7256453528983
-928.1507956335753,311.87714459066046,165.74161410879353
-932.3591644445352,319.5423513636156,153.87823568700833
-936.2667169726666,311.8343165097154,153.84560476819303
-927.9601087017484,319.64942156597823,169.64202862343413
-951.7347922073288,284.9066704736072,157.62977163455412
-936.484936242244,300.1942559385723,149.95742684810818
-932.3316321067848,304.10180846670374,157.85512891762224
-928.259905268364,296.4029510587204,165.79158020322947
-920.2255612263109,323.4580616214508,169.7450199609449
-935.9944527438015,331.21198370493494,157.7093094991664
-932.9312252400158,315.53690607903826,138.184803169278
-924.9794782112139,311.67728021291674,146.16612196825625
-940.1742695007981,304.12628165581526,153.81297384937773
-924.2972880647318,311.8475728204841,165.79871821672032
-943.5107809496618,319.7340580116554,165.4846456231231
