acc_x[mg],acc_y[mg],acc_z[mg]
-860.3335491732652,374.7375505396849,331.3792171638633
-848.9096684392736,355.30481866896446,331.61579132527424
-837.2675684357043,366.8214935783372,331.7514135816003
-833.7138574334764,362.8547975098531,323.96893944415274
-849.2094650058889,351.3676943706567,323.7751933636869
-841.5299822059521,366.7490937272157,319.91352806513953
-848.9912457363117,363.00775494179976,327.6643909999848
-863.8321954999924,367.1325070232955,343.1263479373691
-856.3709319696329,370.8738458087115,335.37650471873684
-863.9147925132437,374.83544329613073,339.1739278958666
-864.5419179842252,382.401737596427,319.5158387420781
-868.0946092702402,367.060107172174,331.2884624209083
-871.9481168390838,367.08967894235036,331.23135831298157
-855.9895581059792,367.107014117971,347.16850300561356
-864.405276011686,382.4364079476682,323.4427658782561
-872.0572264738723,351.61446569419735,331.28132440741746
-852.5449567385397,366.9744510102839,335.4468651374323
-845.0836932081803,370.7157897956999,327.69600220258707
-844.5381450342371,370.85243176823894,343.4026910310861
-852.9263306021935,351.43193649207427,327.64399667572513
-844.6737672905631,351.50841520804767,343.46591343629075
-845.0561608704298,355.2752468987881,331.6739151494139
-855.9344934304785,355.5352745330975,351.13315964167174
-852.7081113326161,363.07199706321734,331.53217459581003
-856.3974445911703,347.6956962877232,339.3788908546752
-856.6156638607476,355.36396220931715,331.50056339320776
-853.0354402369821,335.95672324392126,327.6949824863741
-844.1017064950826,374.824226417788,355.16919641263837
-860.4691714295911,355.39353397949355,331.442439569068
-883.4811072078642,351.7378513559677,335.0348997873892
-867.9039223384133,355.52201822232877,339.1800461931445
-872.5752423100653,355.34662703369656,315.5623989843627
-864.6775402405511,363.0587407524486,319.57906114728274
-845.0836932081803,370.7157897956999,327.69600220258707
-856.779838171037,351.4615082622507,327.58587285158546
-864.2145890798591,370.89831899782297,331.3343496504923
-856.9164801435761,370.73618411995943,319.66981589023777
-864.2421214176096,386.33886189473475,327.3564367036654
-871.9481168390838,367.08967894235036,331.23135831298157
-860.1969072007262,374.7722208909261,335.30512458382833
-872.4120877159888,359.2490809807631,319.47606980977196
-875.8566890834281,359.38164408845023,331.1987273941662
-882.9906237094217,363.4472526295932,346.7759122636171
-883.2088429789991,351.8061723422372,342.8877343435322
-879.5460223419824,363.3146895219061,335.05427439543575
-864.2686340391471,363.16071237374643,331.35882283960376
-844.9470512356412,370.7494404307282,331.62292933876506
-841.3382755579123,355.2110047773705,327.8051118373757
-853.3352368035976,351.32894515456354,315.8642349834042
-848.1183686580025,332.3316321067847,359.17770084585464
-837.8936741904729,316.45974925178325,324.0627533357467
-833.5221507854366,332.00736235105774,335.84965304155855
-833.4681058261486,339.74496897513427,335.8241601362341
-829.5595335818042,328.14365762008435,339.84694059643203
-829.34233402844,359.09306440017747,339.74496897513427
-837.4572356513183,339.74089011028235,331.8401288921293
-836.9942844906263,347.58046835565665,343.59439767912596
-844.5646576557745,347.67428224725063,347.40507716702444
-856.2618223348443,367.03869313170145,339.31566844947054
-878.7557422769244,359.6508491686764,358.62603437463355
-870.6663335593706,355.8248739375832,370.53428030978984
-868.2312512427793,347.71609061198274,331.35168482611294
-882.9630913716715,348.00569001646846,350.75382521044395
-876.1829982715811,332.26637026915415,327.36051556851737
-875.2285438962338,351.81534978815404,350.85681654795474
-875.6649824353883,347.843555138605,339.0892914501895
-875.9372466642534,328.46588794338544,335.2255867192161
-884.135765016596,336.12599613527556,319.3791967695391
-860.2234198222635,332.2847251609877,343.29766026114936
-864.131992066608,343.8860365160376,339.2758995171644
-852.7356436703666,339.893847542229,335.53558044796137
-860.7699877124197,351.4564096811858,323.60184160748065
-864.8957595101285,370.72802639025565,311.7007336858153
-856.3158672941321,359.301086507625,339.340141638582
-825.7335583507112,343.5546287468198,335.9271514737449
-861.3685611294377,304.9634686666701,315.90094476707134
-850.7349604605039,289.1945771491794,292.56575894928443
-862.5412347743625,293.0837747854772,284.52631632616647
-877.0558753498902,343.63314689521906,299.83633554781704
-899.8771241963364,367.0580677397481,303.3400804556092
-902.9668643216593,359.55601556086947,326.866972921436
-894.9325202796063,328.6830874967497,342.78984158708636
-894.4685494027012,336.523685458337,354.54411037408295
-882.6357624673054,355.8116176268145,358.58116686126255
-886.4076927391109,367.44759933310564,358.48531353724263
-874.6564831007532,355.8207950727313,366.5502490656851
-868.1221416079906,343.8819576511857,335.29084855684664
-860.0327328904366,340.05598242009256,347.1990944920029
-856.5340865637094,347.6610259364819,335.4519637184972
-841.1475886260854,343.67291582752523,335.6956758933989
-844.5371253180241,332.23373935033885,351.3819703976384
-856.5881315229972,320.6140731034553,339.4665864489913
-859.8145136208594,332.3866967822855,355.0774219534704
-864.0504147695698,336.1831002432024,343.2272998424539
-871.6483202724683,332.40811082275803,347.05123564112114
-879.4093803694433,344.03899394798435,342.97033135678345
-875.6914950569258,324.6654056176166,343.09167758612784
-879.4634253287311,336.3013873239078,342.99582426210793
-867.8488576629126,343.95027863745526,343.1447028292027
-875.9372466642534,328.46588794338544,335.2255867192161
-871.5657232592172,344.01350104265987,347.012486425028
-872.6568196071036,343.74021709758176,315.6001284842429
-867.9854996354514,343.915608286214,339.2177756930247
-864.4593209709739,336.0801089056916,331.44753815013286
-852.5714693600772,343.79630148929556,339.4492512733707
-860.4141067540904,324.51244818567,339.3962260302958
-876.645949432273,324.4267920237798,315.6062467815207
-856.9980574406144,339.82042797489464,323.69769493150056
-872.5752423100653,336.0372808247465,319.5525485257453
-855.8529161334402,347.8323382602622,355.08455996696125
-872.0296941361221,336.1739227972855,335.2582176380314
-872.1112714331604,343.8768590701208,331.30681731274194
-868.5575604309322,339.9101630016367,323.52434317529435
-860.2234198222635,332.2847251609877,343.29766026114936
-875.6639627191753,309.22486272070483,347.0685708167417
-868.012012256989,320.7374587652257,343.22016182896306
-880.4454120418288,332.1939704180327,315.52263005205657
-871.9205845013335,332.33978983648854,339.1973813687651
-859.8420459586098,347.82723967919736,351.10052872285644
-883.0446686687096,336.4002997965667,350.7915547103242
-887.9617402476891,340.02437121749017,319.3088363508436
-879.2462257753668,347.94246761126385,346.88502189840574
-866.9219356253155,340.3211086354668,370.6423702283655
-864.1044597288575,328.44549361912584,343.2527927477783
-855.9610060520158,332.3571250121092,355.1355457776101
-859.923623255648,336.2218494592955,351.1382582227367
-852.0809858616348,336.19635655397104,355.18041329098116
-851.8352342543071,332.39587422820233,363.0465041578929
-856.8063507925746,328.28335874126236,331.58825898752383
-863.9678177563186,309.16979804520406,351.168849709126
-856.3433996318826,336.12293698663666,343.34252777452036
-856.6156638607476,336.05461600036716,335.48969321837734
-856.6697088200355,309.0076631673406,339.5053356650845
-856.9970377244015,320.51108176594454,327.6878444728832
-864.3502113361853,332.2459759448946,335.38670188086655
-867.7937929874116,332.3775193363687,347.1083397490479
-867.6306383933352,336.2809929996482,351.02303029067014
-867.4399514615083,344.052250258753,354.92344480531074
-871.6207879347179,336.27691413479636,347.0379793303524
-864.540898268012,324.4736989695768,331.48526765001304
-867.7122156903735,324.6745830635335,351.0607597905503
-875.9923113397543,320.72828131930885,335.2510796245405
-872.3019583649872,336.105601811016,327.4053830818884
-856.6431961984981,351.49515889727894,331.51279998776346
-875.58340513835,340.14061886576974,343.0417114916919
-880.5820540143679,332.15930006679145,311.59672263209154
-864.6765205243382,324.4400483345485,327.559360230048
-857.7332728301715,312.60318253430074,308.07972141353065
-864.9498044694162,324.371727348279,319.705505957692
-861.6143127367654,328.07329720138887,304.044704358777
-857.7342925463845,331.9125287432508,304.090591588361
-865.2496010360319,320.4346030499712,311.86592771231767
-865.5493976026472,316.49747875166344,304.0253297507304
-865.194536360531,308.8618437488847,315.82956463216294
-880.1721280967507,312.9529451953522,327.3656141495822
-872.3845553782384,343.8085380838513,323.4539827565989
-875.2010115584833,336.3748068912422,354.8337097785687
-859.6788913645333,351.73071334247686,355.01419954826576
-859.7604686615715,359.4336496153121,351.0627992229763
-846.9181626753275,348.08012930001587,390.53907297599085
-869.8209888188119,340.59031371569296,398.0706969250458
-865.7767943181414,348.3319992046214,402.0302549800391
-854.4069585434373,359.7803531277246,394.31202296400915
-862.6860344766053,336.52470517455,382.492492339382
-863.4498019201257,324.74800263086786,362.8976255907981
-851.5354376876916,336.3329985265101,370.88710211948023
-848.4997425216563,336.09744408131223,347.3846828427649
-837.566345286107,324.2656768621293,331.89009498656526
-856.0701156868045,336.19125797290616,351.1963820468764
-829.5054886225164,335.8802445279479,339.8214476911076
-841.0935436667976,351.41052245160176,335.67018298807443
-864.1595244043584,340.01723320399935,339.2881361117202
-867.6857030688361,367.16207879347184,343.06822411322935
-860.0877975659375,351.6277220049661,343.23443785594475
-878.7282099391741,363.5196524807146,358.61379778007785
-868.0130319732019,359.3561511831258,335.24088246241075
-879.6816445983084,343.9706729617148,335.1174968006404
-879.3818480316928,347.90779726002256,342.9580947622277
-887.6078987217858,351.69910213987447,327.12394140710643
-864.6234952812633,351.4870011675751,323.5437177833409
-868.4494705123565,355.3853762497897,323.47335736464544
-864.9773368071667,339.8122702451908,315.7286127270781
-864.8957595101285,351.4186801813056,315.6908832271979
-860.9606746442465,343.685152422081,319.70040737662714
-852.898798264443,355.30073980411254,327.63176008116943
-867.9039223384133,355.52201822232877,339.1800461931445
-871.6483202724683,351.71745703170814,343.0610860997385
-875.9923113397543,359.34799345342196,327.2718002579882
-871.6758526102187,347.84865371966987,343.0733226942942
-879.7091769360588,340.10186964967653,335.1307531114091
-872.0847588116228,347.7456623821591,331.2945807181861
-856.6431961984981,351.49515889727894,331.51279998776346
-875.9382663804665,347.77523415233543,331.23645689404646
-856.833883130325,343.72390163817414,327.6113657569099
-864.6234952812633,351.4870011675751,323.5437177833409
-856.5340865637094,347.6610259364819,335.4519637184972
-872.2214007841619,347.7120117471308,327.36765358200813
-865.0048691449169,335.94346693315254,315.7418690378468
-868.5850927686827,355.3507058985485,319.54744994468047
-857.3253863449802,351.3248662897116,311.8802037392994
-868.9950186862997,355.24873427725066,307.7676882523594
-856.2342899970938,351.59815023478967,343.2925616800845
-864.6775402405511,343.7493945434986,323.5692106886654
-861.3971131834011,359.023723697695,303.9437524536922
-879.6551319767709,347.83947627375306,335.10526020608467
-876.510327175947,343.76978886775817,315.5430243763161
-868.4219381746062,359.254179561828,323.46112077008974
-864.868227172378,355.2864637771309,315.67864663264214
-868.8859090515111,351.4135816002407,311.70685198309315
-876.4838145544097,347.63859217979643,315.5297680655474
-868.3944058368558,363.12298287386625,323.447864459321
-852.7896886296544,351.46558712710254,331.5709238119032
-864.3502113361853,351.5553221538446,331.3975720556969
-864.6234952812633,351.4870011675751,323.5437177833409
-872.1388037709106,359.3174019670326,327.329924082128
-853.5809884109253,355.12942748033225,307.9991638327054
-857.5160732768071,343.55258931439386,307.9787695084458
-845.6557540036608,347.4009983021725,315.9927192262394
-864.2961663768973,359.29292877792113,331.3720791503725
-856.779838171037,370.77085447120066,323.59674302641577
-860.8240326717076,363.02916898227227,319.6371849714225
-860.4151264703033,363.1311406035701,331.41694666374354
-864.3502113361853,351.5553221538446,331.3975720556969
-878.8373195739626,367.35378544151166,354.6746340493441
-867.5225484747597,371.06555245675133,346.9818949386386
-856.6707285362486,366.9357017941907,327.5359067571495
-872.4661326752766,351.5114743566866,319.5015627150964
-857.243809047942,362.93025650961346,311.8424742394192
-852.953862939944,347.56313318003606,327.65623327028095
-864.2135693636462,351.58897278887287,335.323479475662
-868.3128285398175,355.419026884818,327.4002845008235
-852.7896886296544,351.46558712710254,331.5709238119032
-872.4396200537391,355.38027766872483,319.4893261205407
-856.2893546725948,363.16988981966324,339.3279050440263
-868.149673945741,359.32250054809754,331.31395532623276
-863.941305134781,370.96663998409247,339.1871842066354
-856.2077773755565,374.77629975577804,339.2901755441461
-856.8614154680753,359.164444535086,323.634472526296
-845.3284250992949,355.2069259125186,323.820060877058
-879.8182865708474,343.93702232668653,331.1915893806754
-860.3335491732652,355.4282043307348,335.36936670524597
-864.3226789984349,355.4241254658829,331.3843157449282
-863.8872601754933,378.704246608169,339.1616913013109
-863.9137727970307,355.5260970871807,343.16407743724926
-871.8940718797959,374.82728556642695,331.2058654076571
-863.7506182029541,378.73891695941023,343.0886184374889
